"Time","N","N.var","Version"
0.246976728996255,0,0,"old"
0.339185465810053,0.00233277325583084,4.11131779193885e-08,"old"
0.906544268390899,0.00466554651166168,1.64452711677554e-07,"old"
1.32762869827272,0.00466554651166168,1.64452711677554e-07,"old"
1.80746951978728,0.00466554651166168,1.64452711677554e-07,"old"
2.22562685447252,0.00701251898836415,3.71521620867905e-07,"old"
2.35702713993273,0.00701251898836415,3.71521620867905e-07,"old"
3.54330875587332,0.00701251898836415,3.71521620867905e-07,"old"
3.85552624629928,0.00937386460134516,6.63855174304332e-07,"old"
3.98133275762396,0.00937386460134516,6.63855174304332e-07,"old"
4.09749090276029,0.0117407993653473,1.04143297702892e-06,"old"
4.10195628397723,0.0141077341293495,1.50366304121446e-06,"old"
4.22001537330463,0.0141077341293495,1.50366304121446e-06,"old"
4.3861468316826,0.0164819561087092,2.0523597973167e-06,"old"
4.70809418217265,0.0164819561087092,2.0523597973167e-06,"old"
4.88829066127256,0.0164819561087092,2.0523597973167e-06,"old"
5.54048597167113,0.0164819561087092,2.0523597973167e-06,"old"
5.60202805883944,0.0164819561087092,2.0523597973167e-06,"old"
5.62373497117834,0.0164819561087092,2.0523597973167e-06,"old"
5.68979961090865,0.0188881325407643,2.69534297296146e-06,"old"
5.79291767679332,0.0188881325407643,2.69534297296146e-06,"old"
6.528067661304,0.0188881325407643,2.69534297296146e-06,"old"
6.78102605297446,0.0188881325407643,2.69534297296146e-06,"old"
6.83286775227298,0.0188881325407643,2.69534297296146e-06,"old"
6.91905881536809,0.0213212010438075,3.43446680254877e-06,"old"
7.21735968311267,0.0213212010438075,3.43446680254877e-06,"old"
7.55048333485902,0.0213212010438075,3.43446680254877e-06,"old"
7.56076754774091,0.0237679422638013,4.26794839854522e-06,"old"
7.58459151158946,0.0262146834837951,5.19188697054222e-06,"old"
7.61729763289202,0.0262146834837951,5.19188697054222e-06,"old"
7.95125765796787,0.0286692124213045,6.20965564754e-06,"old"
7.98639994380292,0.0311237413588139,7.31845804684135e-06,"old"
8.13830774919596,0.0311237413588139,7.31845804684135e-06,"old"
8.13963736150539,0.0311237413588139,7.31845804684135e-06,"old"
8.50413150628872,0.0335921859621129,8.52535601506227e-06,"old"
8.780874654892,0.0335921859621129,8.52535601506227e-06,"old"
8.92150731185685,0.0335921859621129,8.52535601506227e-06,"old"
9.51749717401443,0.0335921859621129,8.52535601506227e-06,"old"
9.69963117175755,0.0335921859621129,8.52535601506227e-06,"old"
9.78154564277175,0.0335921859621129,8.52535601506227e-06,"old"
9.78397944589501,0.0335921859621129,8.52535601506227e-06,"old"
10.0385732487634,0.0335921859621129,8.52535601506227e-06,"old"
10.5363120383004,0.0335921859621129,8.52535601506227e-06,"old"
10.6462003621816,0.0335921859621129,8.52535601506227e-06,"old"
11.1189421316087,0.0335921859621129,8.52535601506227e-06,"old"
11.1475938523667,0.0335921859621129,8.52535601506227e-06,"old"
11.1568302783819,0.0361352710627869,9.86503490021089e-06,"old"
11.6043080212399,0.0361352710627869,9.86503490021089e-06,"old"
11.6143114482178,0.0361352710627869,9.86503490021089e-06,"old"
11.6887754069555,0.0361352710627869,9.86503490021089e-06,"old"
11.8442243240974,0.0361352710627869,9.86503490021089e-06,"old"
12.3678605422952,0.0387084146674231,1.13200087346525e-05,"old"
12.5035633136709,0.0412815582720593,1.28750272577135e-05,"old"
12.6300774447854,0.0438547018766955,1.45300904693941e-05,"old"
12.9972982876803,0.0438547018766955,1.45300904693941e-05,"old"
13.093625250403,0.0438547018766955,1.45300904693941e-05,"old"
13.4452955098002,0.0438547018766955,1.45300904693941e-05,"old"
13.4818292902076,0.046449860193243,1.63006459505658e-05,"old"
13.5107791339973,0.046449860193243,1.63006459505658e-05,"old"
13.6697949683775,0.046449860193243,1.63006459505658e-05,"old"
13.7257399048344,0.0490605794731955,1.81844989587939e-05,"old"
13.7450942516441,0.0516712987531479,2.01713398997831e-05,"old"
14.1906365794499,0.0516712987531479,2.01713398997831e-05,"old"
14.2714922439552,0.0542908864707442,2.22684432972672e-05,"old"
14.63007687427,0.0542908864707442,2.22684432972672e-05,"old"
15.0297158665546,0.0542908864707442,2.22684432972672e-05,"old"
15.0936864608085,0.0542908864707442,2.22684432972672e-05,"old"
15.3398068580621,0.0542908864707442,2.22684432972672e-05,"old"
15.581985784861,0.0542908864707442,2.22684432972672e-05,"old"
15.6736034232317,0.0542908864707442,2.22684432972672e-05,"old"
16.3217061820058,0.0542908864707442,2.22684432972672e-05,"old"
16.3670709092057,0.0542908864707442,2.22684432972672e-05,"old"
16.6335479959044,0.0542908864707442,2.22684432972672e-05,"old"
16.6541864562258,0.0569844474931554,2.45328879886619e-05,"old"
16.7570018981242,0.0569844474931554,2.45328879886619e-05,"old"
16.798411017526,0.0596852833818443,2.6913520631471e-05,"old"
17.3102321868275,0.0623861192705332,2.94043737750263e-05,"old"
17.523207314762,0.0650869551592221,3.20054474193277e-05,"old"
17.7479346417293,0.0650869551592221,3.20054474193277e-05,"old"
17.9400213165876,0.0677972834053171,3.472646504959e-05,"old"
17.9971221902765,0.0677972834053171,3.472646504959e-05,"old"
18.1527306895852,0.0677972834053171,3.472646504959e-05,"old"
18.2097012398215,0.0677972834053171,3.472646504959e-05,"old"
18.5124130660899,0.0677972834053171,3.472646504959e-05,"old"
18.5752404080003,0.0677972834053171,3.472646504959e-05,"old"
18.8417746461402,0.0677972834053171,3.472646504959e-05,"old"
18.8763612899319,0.0677972834053171,3.472646504959e-05,"old"
18.9470946049447,0.0677972834053171,3.472646504959e-05,"old"
19.2801979641972,0.0677972834053171,3.472646504959e-05,"old"
19.39704166139,0.0677972834053171,3.472646504959e-05,"old"
19.6489265591669,0.0705900430157226,3.76463508515618e-05,"old"
20.5676829008326,0.0705900430157226,3.76463508515618e-05,"old"
20.6669592471008,0.0705900430157226,3.76463508515618e-05,"old"
20.7271843184567,0.0705900430157226,3.76463508515618e-05,"old"
20.9551393633077,0.0705900430157226,3.76463508515618e-05,"old"
21.403515099885,0.0705900430157226,3.76463508515618e-05,"old"
21.7060815188968,0.0705900430157226,3.76463508515618e-05,"old"
21.8050174554498,0.0705900430157226,3.76463508515618e-05,"old"
21.8115356434502,0.0734433112649606,4.07512083376606e-05,"old"
22.4730498819262,0.0734433112649606,4.07512083376606e-05,"old"
22.7148760574334,0.0734433112649606,4.07512083376606e-05,"old"
22.7874429813896,0.0763178508561258,4.4003604862511e-05,"old"
22.8107928626889,0.0763178508561258,4.4003604862511e-05,"old"
23.2510376125982,0.0792031454979075,4.73937258014323e-05,"old"
23.3422019879896,0.0792031454979075,4.73937258014323e-05,"old"
23.5051916910435,0.0792031454979075,4.73937258014323e-05,"old"
23.6900046561818,0.0792031454979075,4.73937258014323e-05,"old"
24.1735782685409,0.0792031454979075,4.73937258014323e-05,"old"
24.2998685610042,0.0792031454979075,4.73937258014323e-05,"old"
24.6161877149739,0.0792031454979075,4.73937258014323e-05,"old"
25.1433794393999,0.0792031454979075,4.73937258014323e-05,"old"
25.2212492928129,0.0792031454979075,4.73937258014323e-05,"old"
25.3176022295479,0.0792031454979075,4.73937258014323e-05,"old"
25.8854525172708,0.0792031454979075,4.73937258014323e-05,"old"
25.9466888943382,0.0821899623324583,5.10356388050609e-05,"old"
26.1002793271414,0.0821899623324583,5.10356388050609e-05,"old"
26.1293019922666,0.0821899623324583,5.10356388050609e-05,"old"
26.2990707570648,0.0852000964761656,5.48423638044599e-05,"old"
26.4337610503418,0.0852000964761656,5.48423638044599e-05,"old"
26.5403028542186,0.0852000964761656,5.48423638044599e-05,"old"
26.8477412635683,0.0852000964761656,5.48423638044599e-05,"old"
27.4019530149888,0.0852000964761656,5.48423638044599e-05,"old"
27.6907056570429,0.0852000964761656,5.48423638044599e-05,"old"
28.2916634086783,0.0852000964761656,5.48423638044599e-05,"old"
28.3256366741738,0.0852000964761656,5.48423638044599e-05,"old"
28.6521779044991,0.0882891152756751,5.88911889125837e-05,"old"
28.79962912068,0.0913781340751846,6.30841947077788e-05,"old"
28.9843562636155,0.0913781340751846,6.30841947077788e-05,"old"
29.1862498673249,0.0913781340751846,6.30841947077788e-05,"old"
29.3897064561546,0.0913781340751846,6.30841947077788e-05,"old"
29.5039578482542,0.0944989341724667,6.7466753562647e-05,"old"
30.1544007920647,0.0944989341724667,6.7466753562647e-05,"old"
30.2580943735265,0.0944989341724667,6.7466753562647e-05,"old"
30.2849146245953,0.0944989341724667,6.7466753562647e-05,"old"
30.6520745764153,0.0944989341724667,6.7466753562647e-05,"old"
31.3430733331838,0.0944989341724667,6.7466753562647e-05,"old"
31.5373053905597,0.0944989341724667,6.7466753562647e-05,"old"
31.5734577132118,0.0944989341724667,6.7466753562647e-05,"old"
31.6574854754124,0.0944989341724667,6.7466753562647e-05,"old"
32.0212191438994,0.0944989341724667,6.7466753562647e-05,"old"
32.1263221971018,0.0944989341724667,6.7466753562647e-05,"old"
32.4251707500348,0.0944989341724667,6.7466753562647e-05,"old"
32.4531233542754,0.0944989341724667,6.7466753562647e-05,"old"
32.675169214506,0.0944989341724667,6.7466753562647e-05,"old"
32.7578899814082,0.0944989341724667,6.7466753562647e-05,"old"
33.0661725035178,0.0944989341724667,6.7466753562647e-05,"old"
33.1130437794203,0.0944989341724667,6.7466753562647e-05,"old"
33.3572978202326,0.0944989341724667,6.7466753562647e-05,"old"
33.4138736172705,0.0944989341724667,6.7466753562647e-05,"old"
33.6624513990617,0.0944989341724667,6.7466753562647e-05,"old"
33.716973119696,0.0978494308005678,7.23356851964648e-05,"old"
33.9146258493144,0.101199927428669,7.7374239681237e-05,"old"
34.3036258198058,0.101199927428669,7.7374239681237e-05,"old"
34.5654753745224,0.101199927428669,7.7374239681237e-05,"old"
35.0071004535303,0.101199927428669,7.7374239681237e-05,"old"
35.1629182935176,0.101199927428669,7.7374239681237e-05,"old"
35.2192596624455,0.101199927428669,7.7374239681237e-05,"old"
35.2249079096333,0.101199927428669,7.7374239681237e-05,"old"
35.2633379512146,0.101199927428669,7.7374239681237e-05,"old"
35.3558017737051,0.101199927428669,7.7374239681237e-05,"old"
35.9004074698261,0.101199927428669,7.7374239681237e-05,"old"
36.1077455324273,0.101199927428669,7.7374239681237e-05,"old"
36.3122639821117,0.101199927428669,7.7374239681237e-05,"old"
36.4834576568273,0.101199927428669,7.7374239681237e-05,"old"
37.0057923090254,0.101199927428669,7.7374239681237e-05,"old"
37.0551711284383,0.101199927428669,7.7374239681237e-05,"old"
37.7291403932757,0.101199927428669,7.7374239681237e-05,"old"
37.7543305123504,0.101199927428669,7.7374239681237e-05,"old"
37.760815061797,0.101199927428669,7.7374239681237e-05,"old"
37.8514628336493,0.101199927428669,7.7374239681237e-05,"old"
38.0536684722541,0.101199927428669,7.7374239681237e-05,"old"
38.4796590298328,0.101199927428669,7.7374239681237e-05,"old"
40.1042523293025,0.104818055520166,8.30057522940807e-05,"old"
40.4442307542556,0.104818055520166,8.30057522940807e-05,"old"
40.6055362051692,0.104818055520166,8.30057522940807e-05,"old"
42.1754278166837,0.104818055520166,8.30057522940807e-05,"old"
42.5323891723428,0.104818055520166,8.30057522940807e-05,"old"
42.6412855483432,0.104818055520166,8.30057522940807e-05,"old"
42.6711613226954,0.104818055520166,8.30057522940807e-05,"old"
42.6890806980333,0.104818055520166,8.30057522940807e-05,"old"
42.730602838319,0.104818055520166,8.30057522940807e-05,"old"
42.9079724681732,0.104818055520166,8.30057522940807e-05,"old"
43.0984760265738,0.108578835362233,8.90689536374676e-05,"old"
43.3047813204023,0.108578835362233,8.90689536374676e-05,"old"
43.5564847567311,0.108578835362233,8.90689536374676e-05,"old"
43.6505754614744,0.112368116508602,9.53942493781149e-05,"old"
43.7395788422652,0.112368116508602,9.53942493781149e-05,"old"
44.3960015874769,0.112368116508602,9.53942493781149e-05,"old"
45.1371209946359,0.112368116508602,9.53942493781149e-05,"old"
45.3843612061391,0.112368116508602,9.53942493781149e-05,"old"
45.9342565039893,0.112368116508602,9.53942493781149e-05,"old"
45.986554088843,0.112368116508602,9.53942493781149e-05,"old"
46.0247111641408,0.112368116508602,9.53942493781149e-05,"old"
46.1040089187766,0.112368116508602,9.53942493781149e-05,"old"
46.4533943101864,0.112368116508602,9.53942493781149e-05,"old"
46.5076768465395,0.116318783145014,0.000102219956723371,"old"
46.5808826310693,0.116318783145014,0.000102219956723371,"old"
46.7986030122166,0.116318783145014,0.000102219956723371,"old"
47.6763629608909,0.116318783145014,0.000102219956723371,"old"
47.7579698027025,0.12033111531796,0.000109393590390687,"old"
47.9881500240706,0.12033111531796,0.000109393590390687,"old"
48.6942953609703,0.12033111531796,0.000109393590390687,"old"
48.9199786033256,0.12033111531796,0.000109393590390687,"old"
49.3082675889803,0.12033111531796,0.000109393590390687,"old"
49.5468276745024,0.12033111531796,0.000109393590390687,"old"
49.6308293066834,0.12033111531796,0.000109393590390687,"old"
49.8742869072494,0.12033111531796,0.000109393590390687,"old"
49.8972358985259,0.12033111531796,0.000109393590390687,"old"
50.5513128177769,0.12033111531796,0.000109393590390687,"old"
50.5836295554937,0.124524846425836,0.000117151545389307,"old"
51.2198578476463,0.124524846425836,0.000117151545389307,"old"
52.196596262892,0.124524846425836,0.000117151545389307,"old"
52.4874281781248,0.124524846425836,0.000117151545389307,"old"
53.1036271592359,0.128782744552789,0.000125300079041065,"old"
53.1509505633857,0.128782744552789,0.000125300079041065,"old"
54.9623080388916,0.133064282767583,0.000133770080103635,"old"
55.7960954265375,0.133064282767583,0.000133770080103635,"old"
55.868642882686,0.133064282767583,0.000133770080103635,"old"
55.8986319940902,0.133064282767583,0.000133770080103635,"old"
56.0251004258049,0.133064282767583,0.000133770080103635,"old"
56.1362130952638,0.133064282767583,0.000133770080103635,"old"
56.2145085172964,0.133064282767583,0.000133770080103635,"old"
56.3971596070209,0.133064282767583,0.000133770080103635,"old"
56.4244629115201,0.133064282767583,0.000133770080103635,"old"
56.5151802298434,0.137538881708654,0.000142918013181308,"old"
56.6986224605855,0.137538881708654,0.000142918013181308,"old"
56.7391852751332,0.137538881708654,0.000142918013181308,"old"
57.5264666421165,0.137538881708654,0.000142918013181308,"old"
57.5785259563378,0.137538881708654,0.000142918013181308,"old"
57.6114253141735,0.137538881708654,0.000142918013181308,"old"
58.0202534657535,0.137538881708654,0.000142918013181308,"old"
58.566783585243,0.137538881708654,0.000142918013181308,"old"
58.790734618312,0.137538881708654,0.000142918013181308,"old"
58.8914494743255,0.137538881708654,0.000142918013181308,"old"
58.979880093418,0.137538881708654,0.000142918013181308,"old"
59.0976381567767,0.137538881708654,0.000142918013181308,"old"
59.6737277293991,0.137538881708654,0.000142918013181308,"old"
59.8019455707772,0.137538881708654,0.000142918013181308,"old"
60.1596232191893,0.137538881708654,0.000142918013181308,"old"
60.5313303981639,0.142346574016346,0.000153084080664281,"old"
61.045515569383,0.147154266324038,0.000163599400482004,"old"
61.1782906561995,0.147154266324038,0.000163599400482004,"old"
61.4881035292459,0.151985184198434,0.000174517306170345,"old"
63.6478242991526,0.151985184198434,0.000174517306170345,"old"
64.0825832947865,0.151985184198434,0.000174517306170345,"old"
64.4086088022897,0.151985184198434,0.000174517306170345,"old"
64.4784775637682,0.151985184198434,0.000174517306170345,"old"
64.4880003718492,0.151985184198434,0.000174517306170345,"old"
64.7369373241547,0.151985184198434,0.000174517306170345,"old"
64.9077483946333,0.151985184198434,0.000174517306170345,"old"
65.2754600200918,0.151985184198434,0.000174517306170345,"old"
65.600857148872,0.151985184198434,0.000174517306170345,"old"
65.7185392149419,0.151985184198434,0.000174517306170345,"old"
66.5790271710092,0.151985184198434,0.000174517306170345,"old"
68.6198484494448,0.151985184198434,0.000174517306170345,"old"
68.9402684063287,0.151985184198434,0.000174517306170345,"old"
72.0462406480912,0.151985184198434,0.000174517306170345,"old"
72.4113808588951,0.151985184198434,0.000174517306170345,"old"
73.1427261318162,0.157193517531768,0.000186683208703964,"old"
74.3451784281783,0.157193517531768,0.000186683208703964,"old"
74.4579082959843,0.157193517531768,0.000186683208703964,"old"
74.4695786584653,0.157193517531768,0.000186683208703964,"old"
74.5508015087652,0.157193517531768,0.000186683208703964,"old"
74.8507116536086,0.157193517531768,0.000186683208703964,"old"
75.1185135438116,0.157193517531768,0.000186683208703964,"old"
75.680886209453,0.157193517531768,0.000186683208703964,"old"
76.1056065350305,0.157193517531768,0.000186683208703964,"old"
76.6962573391853,0.157193517531768,0.000186683208703964,"old"
77.2967415408035,0.157193517531768,0.000186683208703964,"old"
77.7464833514606,0.157193517531768,0.000186683208703964,"old"
77.9831508111685,0.162718379410221,0.000200036484177813,"old"
78.6905929276527,0.162718379410221,0.000200036484177813,"old"
79.2250130387117,0.162718379410221,0.000200036484177813,"old"
79.3252971801042,0.162718379410221,0.000200036484177813,"old"
79.3864799316765,0.162718379410221,0.000200036484177813,"old"
81.1610096477185,0.162718379410221,0.000200036484177813,"old"
81.5911398258853,0.162718379410221,0.000200036484177813,"old"
81.6962756166677,0.162718379410221,0.000200036484177813,"old"
82.7250939184473,0.162718379410221,0.000200036484177813,"old"
83.972006287883,0.162718379410221,0.000200036484177813,"old"
84.3345014620884,0.162718379410221,0.000200036484177813,"old"
85.6527837774585,0.162718379410221,0.000200036484177813,"old"
86.5081118039769,0.162718379410221,0.000200036484177813,"old"
86.666424152873,0.162718379410221,0.000200036484177813,"old"
86.9497977298176,0.162718379410221,0.000200036484177813,"old"
86.9711758146848,0.162718379410221,0.000200036484177813,"old"
86.9921586716443,0.162718379410221,0.000200036484177813,"old"
87.1282359226283,0.162718379410221,0.000200036484177813,"old"
88.2498039624556,0.162718379410221,0.000200036484177813,"old"
89.9243309620925,0.162718379410221,0.000200036484177813,"old"
91.1764380485709,0.162718379410221,0.000200036484177813,"old"
92.1693632609458,0.162718379410221,0.000200036484177813,"old"
92.4220749135462,0.162718379410221,0.000200036484177813,"old"
93.0700847792905,0.162718379410221,0.000200036484177813,"old"
93.3550785895561,0.162718379410221,0.000200036484177813,"old"
93.693767048777,0.162718379410221,0.000200036484177813,"old"
93.8114992010967,0.162718379410221,0.000200036484177813,"old"
94.2797072518229,0.162718379410221,0.000200036484177813,"old"
94.5177594961842,0.162718379410221,0.000200036484177813,"old"
94.6149547929102,0.162718379410221,0.000200036484177813,"old"
94.7210199013303,0.162718379410221,0.000200036484177813,"old"
95.2213768384216,0.162718379410221,0.000200036484177813,"old"
95.2561380522414,0.162718379410221,0.000200036484177813,"old"
96.0650710568168,0.162718379410221,0.000200036484177813,"old"
96.1043537598318,0.162718379410221,0.000200036484177813,"old"
97.5262471154654,0.162718379410221,0.000200036484177813,"old"
98.5355201455129,0.162718379410221,0.000200036484177813,"old"
98.6855930488824,0.162718379410221,0.000200036484177813,"old"
99.63506056782,0.162718379410221,0.000200036484177813,"old"
100.032127766922,0.162718379410221,0.000200036484177813,"old"
100.043793939945,0.162718379410221,0.000200036484177813,"old"
101.164178956415,0.162718379410221,0.000200036484177813,"old"
101.302723578415,0.162718379410221,0.000200036484177813,"old"
101.965727362637,0.162718379410221,0.000200036484177813,"old"
102.403936547321,0.162718379410221,0.000200036484177813,"old"
102.748740830474,0.162718379410221,0.000200036484177813,"old"
103.238533626956,0.162718379410221,0.000200036484177813,"old"
103.398587825474,0.162718379410221,0.000200036484177813,"old"
103.805660547431,0.162718379410221,0.000200036484177813,"old"
104.841152505628,0.162718379410221,0.000200036484177813,"old"
105.168250494379,0.162718379410221,0.000200036484177813,"old"
105.611538498461,0.162718379410221,0.000200036484177813,"old"
105.6189183982,0.162718379410221,0.000200036484177813,"old"
106.461590324398,0.162718379410221,0.000200036484177813,"old"
106.722276142873,0.162718379410221,0.000200036484177813,"old"
106.96706515802,0.162718379410221,0.000200036484177813,"old"
107.05550020535,0.162718379410221,0.000200036484177813,"old"
107.069111598678,0.162718379410221,0.000200036484177813,"old"
107.208582462277,0.162718379410221,0.000200036484177813,"old"
107.412538701227,0.162718379410221,0.000200036484177813,"old"
107.84369745194,0.162718379410221,0.000200036484177813,"old"
107.947337164759,0.162718379410221,0.000200036484177813,"old"
108.918204917325,0.162718379410221,0.000200036484177813,"old"
109.017744045385,0.162718379410221,0.000200036484177813,"old"
109.321753770595,0.162718379410221,0.000200036484177813,"old"
109.78438000325,0.162718379410221,0.000200036484177813,"old"
110.019269455237,0.162718379410221,0.000200036484177813,"old"
110.187412670406,0.162718379410221,0.000200036484177813,"old"
110.304801210111,0.162718379410221,0.000200036484177813,"old"
110.721215237952,0.162718379410221,0.000200036484177813,"old"
111.026417592899,0.162718379410221,0.000200036484177813,"old"
111.847047039518,0.162718379410221,0.000336369959173386,"old"
112.009769291713,0.162718379410221,0.000336369959173386,"old"
115.368167207144,0.162718379410221,0.000336369959173386,"old"
115.388398816946,0.162718379410221,0.000336369959173386,"old"
117.576507962251,0.162718379410221,0.000336369959173386,"old"
117.595256226123,0.162718379410221,0.000336369959173386,"old"
118.013845666968,0.162718379410221,0.000336369959173386,"old"
118.292197161972,0.162718379410221,0.000336369959173386,"old"
118.653837786832,0.162718379410221,0.000336369959173386,"old"
118.912410325346,0.162718379410221,0.000336369959173386,"old"
119.248789765429,0.162718379410221,0.000336369959173386,"old"
120.22221257462,0.162718379410221,0.000336369959173386,"old"
121.656760100237,0.162718379410221,0.000336369959173386,"old"
122.499139281442,0.162718379410221,0.000336369959173386,"old"
122.864737639782,0.162718379410221,0.000336369959173386,"old"
123.584079800657,0.162718379410221,0.000336369959173386,"old"
123.748254580981,0.162718379410221,0.000336369959173386,"old"
124.057750420962,0.162718379410221,0.000336369959173386,"old"
124.098893605673,0.162718379410221,0.000336369959173386,"old"
124.232744868926,0.162718379410221,0.000336369959173386,"old"
125.117338292948,0.162718379410221,0.000336369959173386,"old"
125.22951827156,0.162718379410221,0.000336369959173386,"old"
126.351188797628,0.162718379410221,0.000336369959173386,"old"
127.59437999336,0.162718379410221,0.000336369959173386,"old"
128.007674482446,0.162718379410221,0.000336369959173386,"old"
128.642139396797,0.162718379410221,0.000336369959173386,"old"
128.675539989894,0.162718379410221,0.000336369959173386,"old"
128.935700500482,0.162718379410221,0.000336369959173386,"old"
129.376158348328,0.162718379410221,0.000336369959173386,"old"
129.599913872927,0.162718379410221,0.000336369959173386,"old"
129.701266890035,0.162718379410221,0.000336369959173386,"old"
130.991341397168,0.162718379410221,0.000336369959173386,"old"
130.996773795719,0.162718379410221,0.000336369959173386,"old"
131.605187253248,0.162718379410221,0.000336369959173386,"old"
131.61772329666,0.162718379410221,0.000336369959173386,"old"
133.608498578664,0.162718379410221,0.000336369959173386,"old"
135.106191066645,0.162718379410221,0.000336369959173386,"old"
135.24694136878,0.162718379410221,0.000336369959173386,"old"
135.386375769893,0.162718379410221,0.000336369959173386,"old"
136.735919182307,0.162718379410221,0.000336369959173386,"old"
136.885875251063,0.162718379410221,0.000336369959173386,"old"
136.904261717863,0.162718379410221,0.000336369959173386,"old"
138.418316624234,0.162718379410221,0.000336369959173386,"old"
139.694390426494,0.162718379410221,0.000336369959173386,"old"
140.519718434632,0.162718379410221,0.000336369959173386,"old"
141.5983376041,0.162718379410221,0.000336369959173386,"old"
142.087888190088,0.162718379410221,0.000336369959173386,"old"
142.369330465978,0.162718379410221,0.000336369959173386,"old"
142.388647701219,0.162718379410221,0.000336369959173386,"old"
142.711724705396,0.162718379410221,0.000336369959173386,"old"
142.92693681291,0.162718379410221,0.000336369959173386,"old"
142.951233309543,0.162718379410221,0.000336369959173386,"old"
142.970991266415,0.162718379410221,0.000336369959173386,"old"
144.668488698616,0.162718379410221,0.000336369959173386,"old"
145.407981985258,0.162718379410221,0.000336369959173386,"old"
145.438537961876,0.162718379410221,0.000336369959173386,"old"
146.405874557976,0.162718379410221,0.000336369959173386,"old"
146.713488363115,0.162718379410221,0.000336369959173386,"old"
147.074224988269,0.162718379410221,0.000336369959173386,"old"
149.535098020956,0.162718379410221,0.000336369959173386,"old"
149.713190884617,0.162718379410221,0.000336369959173386,"old"
150.571626624494,0.162718379410221,0.000336369959173386,"old"
150.839248483513,0.162718379410221,0.000336369959173386,"old"
151.172535806925,0.162718379410221,0.000336369959173386,"old"
151.656712177606,0.162718379410221,0.000336369959173386,"old"
152.271258992832,0.162718379410221,0.000336369959173386,"old"
152.921392149365,0.162718379410221,0.000336369959173386,"old"
153.885258350174,0.162718379410221,0.000336369959173386,"old"
154.580783666529,0.162718379410221,0.000336369959173386,"old"
155.298501047364,0.162718379410221,0.000336369959173386,"old"
155.372377039086,0.162718379410221,0.000336369959173386,"old"
155.480444703439,0.162718379410221,0.000336369959173386,"old"
155.841411316003,0.162718379410221,0.000336369959173386,"old"
156.481746202476,0.162718379410221,0.000336369959173386,"old"
156.873792246704,0.162718379410221,0.000336369959173386,"old"
158.206031791631,0.162718379410221,0.000336369959173386,"old"
158.879866512174,0.162718379410221,0.000336369959173386,"old"
160.084199562204,0.162718379410221,0.000336369959173386,"old"
161.147951772777,0.162718379410221,0.000336369959173386,"old"
161.211271357869,0.162718379410221,0.000336369959173386,"old"
161.477139348766,0.162718379410221,0.000336369959173386,"old"
161.86908964422,0.162718379410221,0.000336369959173386,"old"
163.218683847473,0.162718379410221,0.000336369959173386,"old"
163.530624225129,0.162718379410221,0.000336369959173386,"old"
164.609017482183,0.162718379410221,0.000336369959173386,"old"
165.742384414568,0.162718379410221,0.000336369959173386,"old"
165.768134622249,0.162718379410221,0.000336369959173386,"old"
166.766004581717,0.162718379410221,0.000336369959173386,"old"
168.576573964481,0.162718379410221,0.000336369959173386,"old"
169.241221627929,0.162718379410221,0.000336369959173386,"old"
169.498359985911,0.162718379410221,0.000336369959173386,"old"
170.214644239795,0.162718379410221,0.000336369959173386,"old"
170.969641988346,0.162718379410221,0.000336369959173386,"old"
171.406761210036,0.162718379410221,0.000336369959173386,"old"
171.684337887619,0.162718379410221,0.000336369959173386,"old"
171.696809134832,0.162718379410221,0.000336369959173386,"old"
172.037436276609,0.162718379410221,0.000336369959173386,"old"
172.602637369885,0.162718379410221,0.000336369959173386,"old"
173.085713991109,0.162718379410221,0.000336369959173386,"old"
173.468994686623,0.162718379410221,0.000336369959173386,"old"
173.64197856416,0.162718379410221,0.000336369959173386,"old"
173.70547543507,0.162718379410221,0.000336369959173386,"old"
175.158609164875,0.162718379410221,0.000336369959173386,"old"
176.116662873134,0.162718379410221,0.000336369959173386,"old"
176.313863879075,0.162718379410221,0.000336369959173386,"old"
176.405382397519,0.162718379410221,0.000336369959173386,"old"
176.828729127329,0.162718379410221,0.000336369959173386,"old"
177.400312410552,0.162718379410221,0.000336369959173386,"old"
